cyclone_id,cyclone_num,station_id,total_rain
201309,1309,59007,35.5
201309,1309,59023,8.5
201309,1309,59082,1
201309,1309,59117,35.6
201309,1309,59134,56.8
201309,1309,59211,7.7
201309,1309,59265,6
201309,1309,59287,28.5
201309,1309,59293,25.9
201309,1309,59316,38.8
201309,1309,59431,110.2
201309,1309,59501,26.5
201309,1309,59644,85
201309,1309,59663,110.7
201309,1309,59758,87.4
201309,1309,59838,202.1
201310,1310,56739,5.9
201310,1310,56778,12.8
201310,1310,56951,20.5
201310,1310,56964,31.9
201310,1310,56969,17.5
201310,1310,57816,2.8
201310,1310,57902,8.4
201310,1310,57957,0.3
201310,1310,59007,29.4
201310,1310,59023,27
201310,1310,59117,0.1
201310,1310,59211,16.3
201310,1310,59265,8.8
201310,1310,59287,8.6
201310,1310,59293,0.1
201310,1310,59431,37.8
201310,1310,59644,12
201310,1310,59663,7.3
201310,1310,59758,36.5
201310,1310,59838,7.7
201311,1311,56187,22
201311,1311,56247,0.1
201311,1311,56444,3.7
201311,1311,56462,1.1
201311,1311,56492,92.7
201311,1311,56571,5.3
201311,1311,56651,16.2
201311,1311,56691,21
201311,1311,56739,59.6
201311,1311,56778,35.7
201311,1311,56951,20.1
201311,1311,56964,43.8
201311,1311,56969,26.1
201311,1311,57411,1.3
201311,1311,57447,2.3
201311,1311,57461,2
201311,1311,57516,8.5
201311,1311,57633,27.9
201311,1311,57662,14.3
201311,1311,57687,10.9
201311,1311,57745,29.8
201311,1311,57799,4.4
201311,1311,57816,12.4
201311,1311,57866,107.7
201311,1311,57902,33.9
201311,1311,57957,120.7
201311,1311,57972,131.7
201311,1311,57993,53.8
201311,1311,58221,18
201311,1311,58527,2.6
201311,1311,58725,2.5
201311,1311,58752,0.3
201311,1311,58847,23.6
201311,1311,59007,59.9
201311,1311,59023,48.7
201311,1311,59082,285.1
201311,1311,59117,136.4
201311,1311,59134,71.5
201311,1311,59211,67.1
201311,1311,59265,301.8
201311,1311,59287,265.1
201311,1311,59293,232.6
201311,1311,59316,286.9
201311,1311,59431,30.5
201311,1311,59501,246.9
201311,1311,59644,128.5
201311,1311,59663,369.5
201311,1311,59758,74
201311,1311,59838,1.6
201312,1312,54857,5.5
201312,1312,54909,4.4
201312,1312,56444,13
201312,1312,56492,20.9
201312,1312,56571,6.9
201312,1312,56651,3.9
201312,1312,56691,25.2
201312,1312,56739,1.3
201312,1312,56778,14.5
201312,1312,56951,38.1
201312,1312,56964,63.2
201312,1312,56969,83.4
201312,1312,57083,6.3
201312,1312,57178,62.4
201312,1312,57245,15.3
201312,1312,57265,27.4
201312,1312,57297,211.3
201312,1312,57328,44.5
201312,1312,57411,5
201312,1312,57447,21.8
201312,1312,57461,72.4
201312,1312,57494,109.1
201312,1312,57516,12.9
201312,1312,57633,34.4
201312,1312,57662,130.7
201312,1312,57687,51.6
201312,1312,57745,34.8
201312,1312,57799,123.7
201312,1312,57816,82.9
201312,1312,57866,135
201312,1312,57902,15.8
201312,1312,57957,72.9
201312,1312,57972,180.7
201312,1312,57993,38.2
201312,1312,58027,14.2
201312,1312,58040,5.9
201312,1312,58102,96.9
201312,1312,58141,27.5
201312,1312,58150,10.6
201312,1312,58203,25.1
201312,1312,58221,57.1
201312,1312,58238,67
201312,1312,58251,17.5
201312,1312,58265,65.8
201312,1312,58314,75.8
201312,1312,58362,30
201312,1312,58457,21.5
201312,1312,58472,18.2
201312,1312,58477,40
201312,1312,58527,3.8
201312,1312,58606,21.9
201312,1312,58666,88.3
201312,1312,58725,30.8
201312,1312,58752,106.4
201312,1312,58847,86.5
201312,1312,59007,39.6
201312,1312,59023,56.8
201312,1312,59082,22.6
201312,1312,59117,158.3
201312,1312,59134,48.4
201312,1312,59211,77.1
201312,1312,59265,80.1
201312,1312,59287,70.7
201312,1312,59293,111.2
201312,1312,59316,63.1
201312,1312,59431,76.6
201312,1312,59501,19.1
201312,1312,59644,78.1
201312,1312,59663,31.5
201312,1312,59758,2.1
201312,1312,59838,1.8
201313,1300,58238,7.1
201313,1300,58251,3.4
201313,1300,58265,1.2
201313,1300,58314,24.2
201313,1300,58362,0.3
201313,1300,58457,101.9
201313,1300,58472,2.4
201313,1300,58477,25.1
201313,1300,58527,2.6
201313,1300,58666,12.7
201313,1300,58752,0.1
201313,1300,58847,3
201316,1315,57799,0.1
201316,1315,57866,9.5
201316,1315,57972,24.4
201316,1315,57993,49.3
201316,1315,58265,0.1
201316,1315,58362,2.3
201316,1315,58457,12.4
201316,1315,58477,6.3
201316,1315,58527,0.1
201316,1315,58666,67.1
201316,1315,58725,21.1
201316,1315,58752,8.4
201316,1315,58847,22.4
201316,1315,59082,12.8
201316,1315,59117,42.4
201316,1315,59134,86.6
201316,1315,59211,4.3
201316,1315,59287,9.9
201316,1315,59293,2.5
201316,1315,59316,7.1
201316,1315,59501,20.4
201318,1317,59316,10.1
201318,1317,59501,0.5
201320,1319,53959,0.2
201320,1319,54776,148.1
201320,1319,54823,1.7
201320,1319,54843,0.7
201320,1319,54857,69.3
201320,1319,54909,2.2
201320,1319,56691,2.4
201320,1319,57178,16.7
201320,1319,57265,24.9
201320,1319,57297,69.1
201320,1319,57411,0.4
201320,1319,57447,18.2
201320,1319,57461,106.4
201320,1319,57494,136
201320,1319,57516,1
201320,1319,57633,65.7
201320,1319,57662,196.9
201320,1319,57687,58.1
201320,1319,57745,133.3
201320,1319,57799,23
201320,1319,57816,31.5
201320,1319,57866,38.6
201320,1319,57902,3.2
201320,1319,57957,74.7
201320,1319,57972,22.1
201320,1319,57993,17.9
201320,1319,58027,43.9
201320,1319,58040,32.7
201320,1319,58102,19.9
201320,1319,58141,50.5
201320,1319,58150,22
201320,1319,58203,104.8
201320,1319,58221,115.1
201320,1319,58238,25.6
201320,1319,58251,4.4
201320,1319,58265,23.5
201320,1319,58314,64.7
201320,1319,58362,39.3
201320,1319,58457,11.8
201320,1319,58472,6.4
201320,1319,58477,40.9
201320,1319,58527,17.1
201320,1319,58606,15.4
201320,1319,58666,4.8
201320,1319,58725,1.8
201320,1319,58752,41.3
201320,1319,58847,34.7
201320,1319,59007,1.4
201320,1319,59023,60
201320,1319,59082,32.9
201320,1319,59117,92.5
201320,1319,59134,43.2
201320,1319,59211,15.4
201320,1319,59265,84.1
201320,1319,59287,97.5
201320,1319,59293,50.3
201320,1319,59316,99.7
201320,1319,59431,6.1
201320,1319,59501,125.3
201320,1319,59663,0.2
201320,1319,59758,0.1
201321,1300,59644,6.2
201321,1300,59663,0.5
201321,1300,59758,149.6
201321,1300,59838,6.3
201323,1321,56969,0.7
201323,1321,57972,1
201323,1321,58847,4.2
201323,1321,59007,2.7
201323,1321,59023,32.7
201323,1321,59211,3.2
201323,1321,59265,0.8
201323,1321,59287,1.8
201323,1321,59293,0.6
201323,1321,59431,6.4
201323,1321,59501,0.5
201323,1321,59644,3
201323,1321,59663,65
201323,1321,59758,153.2
201323,1321,59838,16.5
201325,1323,54776,6.7
201325,1323,54857,0.2
201325,1323,57799,15.2
201325,1323,57972,26.6
201325,1323,57993,0.1
201325,1323,58141,7.6
201325,1323,58150,26.1
201325,1323,58221,0.1
201325,1323,58238,21.5
201325,1323,58251,70.1
201325,1323,58265,237.1
201325,1323,58314,12.8
201325,1323,58362,287.5
201325,1323,58457,325.1
201325,1323,58472,43.4
201325,1323,58477,191.2
201325,1323,58527,7.2
201325,1323,58606,9.5
201325,1323,58666,132.5
201325,1323,58725,34.4
201325,1323,58752,425.6
201325,1323,58847,3
201325,1323,59134,0.2
201327,1325,57972,0.7
201327,1325,59644,0.1
201327,1325,59663,0.1
201327,1325,59758,69.5
201327,1325,59838,5.7
201332,1329,57972,1.2
201332,1329,58457,4.8
201332,1329,58472,1.9
201332,1329,58477,15.1
201332,1329,58666,48.1
201332,1329,58725,11.6
201332,1329,58752,20.7
201332,1329,58847,27.3
201332,1329,59117,27.5
201332,1329,59134,28.4
201332,1329,59287,11.8
201332,1329,59293,0.8
201332,1329,59316,66.9
201332,1329,59501,8.5
201332,1329,59644,2.3
201332,1329,59663,4.7
201332,1329,59758,6.2
201332,1329,59838,3
201333,1300,59758,10.4
201333,1300,59838,3
201334,1330,56492,2.7
201334,1330,56691,0.1
201334,1330,57447,25.4
201334,1330,57461,16.8
201334,1330,57516,9.5
201334,1330,57633,26.8
201334,1330,57662,58.5
201334,1330,57687,99.4
201334,1330,57745,46.6
201334,1330,57799,96.8
201334,1330,57816,9.9
201334,1330,57866,78.4
201334,1330,57902,8.7
201334,1330,57957,84.9
201334,1330,57972,71.7
201334,1330,57993,48
201334,1330,58457,12.1
201334,1330,58472,0.1
201334,1330,58477,9
201334,1330,58527,51.8
201334,1330,58606,67.6
201334,1330,58666,12.5
201334,1330,58725,76.6
201334,1330,58752,30.7
201334,1330,58847,14.5
201334,1330,59007,5.4
201334,1330,59023,76.2
201334,1330,59082,28.3
201334,1330,59117,1.4
201334,1330,59134,0.6
201334,1330,59211,73.6
201334,1330,59265,102.5
201334,1330,59287,13.9
201334,1330,59293,10.2
201334,1330,59431,180.3
201334,1330,59501,0.1
201334,1330,59644,357
201334,1330,59663,64.1
201334,1330,59758,103.6
201334,1330,59838,43.3
201335,1331,59758,13.3
201408,1407,58457,38.1
201408,1407,58472,22.7
201408,1407,58477,25.2
201408,1407,58666,1.8
201408,1407,58752,13.2
201408,1407,58847,47.2
201408,1407,59117,22.2
201408,1407,59134,119.4
201408,1407,59287,0.5
201408,1407,59293,0.1
201408,1407,59316,163.4
201408,1407,59501,16.8
201409,1408,58265,0.1
201409,1408,58472,10.3
201409,1408,58477,11.6
201410,1409,56079,14.3
201410,1409,56187,68.1
201410,1409,56247,9.8
201410,1409,56444,20.6
201410,1409,56462,5.1
201410,1409,56492,15.2
201410,1409,56651,43.6
201410,1409,56691,9.3
201410,1409,56739,44.7
201410,1409,56778,57.1
201410,1409,56951,142.8
201410,1409,56964,155.2
201410,1409,56969,23.4
201410,1409,57127,1.7
201410,1409,57245,1.7
201410,1409,57265,0.1
201410,1409,57328,1.1
201410,1409,57447,0.3
201410,1409,57461,19
201410,1409,57494,0.7
201410,1409,57633,7.3
201410,1409,57662,9.2
201410,1409,57687,7.7
201410,1409,57745,1.7
201410,1409,57799,1
201410,1409,57816,18.5
201410,1409,57866,9
201410,1409,57902,105.1
201410,1409,57957,6.6
201410,1409,57972,1.1
201410,1409,58221,0.1
201410,1409,58314,1.6
201410,1409,58606,0.2
201410,1409,58752,2
201410,1409,58847,15.3
201410,1409,59007,71.8
201410,1409,59023,143.3
201410,1409,59082,1.4
201410,1409,59117,0.5
201410,1409,59134,0.6
201410,1409,59211,137.2
201410,1409,59265,111.7
201410,1409,59287,39.6
201410,1409,59293,15.6
201410,1409,59316,76.7
201410,1409,59431,144.8
201410,1409,59501,57.2
201410,1409,59644,198.6
201410,1409,59663,56.6
201410,1409,59758,410
201410,1409,59838,145.2
201411,1410,54753,74.3
201411,1410,54776,180.8
201411,1410,54823,8.1
201411,1410,54843,41
201411,1410,54857,143.6
201411,1410,54909,0.8
201411,1410,57447,0.1
201411,1410,57461,8.6
201411,1410,57687,0.3
201411,1410,57799,17.1
201411,1410,57866,13.2
201411,1410,57957,98.2
201411,1410,57972,55.7
201411,1410,57993,28.1
201411,1410,58027,21
201411,1410,58040,111.8
201411,1410,58141,164.3
201411,1410,58150,3
201411,1410,58203,2
201411,1410,58221,37.1
201411,1410,58238,40.2
201411,1410,58251,18.8
201411,1410,58265,2.9
201411,1410,58314,45.3
201411,1410,58362,2.2
201411,1410,58457,13.9
201411,1410,58477,0.4
201411,1410,58527,32.4
201411,1410,58606,112.6
201411,1410,58666,7.8
201411,1410,58725,110.6
201411,1410,58752,50.3
201411,1410,58847,176.5
201411,1410,59082,14.9
201411,1410,59117,53.7
201411,1410,59134,121.9
201411,1410,59265,5.5
201411,1410,59287,45.9
201411,1410,59293,33
201411,1410,59316,98.3
201411,1410,59431,8.2
201411,1410,59501,29.4
201411,1410,59663,10.3
201413,1412,54823,5.5
201413,1412,54843,10.5
201413,1412,54857,0.2
201413,1412,54909,2.8
201413,1412,57297,7.5
201413,1412,57799,5
201413,1412,57866,5.5
201413,1412,57972,1.2
201413,1412,58027,0.1
201413,1412,58040,2
201413,1412,58102,10.2
201413,1412,58141,4.7
201413,1412,58150,6.1
201413,1412,58203,1.2
201413,1412,58221,6
201413,1412,58238,2.8
201413,1412,58251,1.1
201413,1412,58265,31.8
201413,1412,58314,35.8
201413,1412,58362,32.4
201413,1412,58457,14.1
201413,1412,58472,22.6
201413,1412,58477,99.9
201413,1412,58527,0.1
201413,1412,58666,25.8
201413,1412,58725,2.1
201413,1412,58847,47.2
201413,1412,59117,7.2
201413,1412,59287,6.4
201413,1412,59316,17.1
201413,1412,59501,12.8
201415,1400,58265,10
201415,1400,58362,29.1
201415,1400,58457,61.2
201415,1400,58472,25.9
201415,1400,58477,76.5
201415,1400,58527,2.6
201415,1400,58666,49.7
201415,1400,58725,59
201415,1400,58752,149.5
201415,1400,58847,19.4
201415,1400,59117,60.3
201415,1400,59134,31.2
201415,1400,59316,7
201415,1400,59501,14.4
201417,1400,59082,0.3
201417,1400,59287,17.7
201417,1400,59293,23.2
201417,1400,59316,0.6
201417,1400,59431,0.2
201417,1400,59501,0.5
201417,1400,59644,68.1
201417,1400,59663,21.2
201417,1400,59758,143
201417,1400,59838,13.5
201418,1415,54753,1.5
201418,1415,54823,6.9
201418,1415,54843,0.9
201418,1415,54857,0.2
201418,1415,54909,46.8
201418,1415,56172,0.8
201418,1415,56182,0.3
201418,1415,56187,1.6
201418,1415,56444,10.5
201418,1415,56462,2.6
201418,1415,56492,101.7
201418,1415,56571,18.6
201418,1415,56651,9.9
201418,1415,56691,74.4
201418,1415,56739,3.6
201418,1415,56778,62.7
201418,1415,56951,18.5
201418,1415,56964,28.3
201418,1415,56969,72
201418,1415,57083,29.2
201418,1415,57178,49.8
201418,1415,57265,41.8
201418,1415,57297,29.6
201418,1415,57328,65.7
201418,1415,57411,60.7
201418,1415,57447,67.1
201418,1415,57461,34.7
201418,1415,57494,29.5
201418,1415,57516,129.1
201418,1415,57633,10.8
201418,1415,57662,5.6
201418,1415,57687,0.7
201418,1415,57745,14.1
201418,1415,57799,4.7
201418,1415,57816,46.1
201418,1415,57866,4.5
201418,1415,57902,140.2
201418,1415,57957,9.5
201418,1415,57972,3.9
201418,1415,58027,49.7
201418,1415,58040,26.6
201418,1415,58102,55.6
201418,1415,58141,49.1
201418,1415,58150,40.7
201418,1415,58203,53.2
201418,1415,58221,50.6
201418,1415,58238,4.8
201418,1415,58251,24.2
201418,1415,58265,6.6
201418,1415,58314,18.1
201418,1415,58362,4.5
201418,1415,58457,20.4
201418,1415,58477,5.4
201418,1415,58606,0.1
201418,1415,58752,7.9
201418,1415,59007,123.4
201418,1415,59023,75.3
201418,1415,59082,13.8
201418,1415,59117,4.7
201418,1415,59211,66.8
201418,1415,59265,27.2
201418,1415,59287,44.3
201418,1415,59293,28
201418,1415,59316,28.8
201418,1415,59431,252.5
201418,1415,59501,53.2
201418,1415,59644,209.2
201418,1415,59663,118.4
201418,1415,59758,205.8
201418,1415,59838,129.8
201419,1416,57972,1.1
201419,1416,58150,6.6
201419,1416,58221,3.5
201419,1416,58238,0.8
201419,1416,58251,20.4
201419,1416,58265,27.8
201419,1416,58314,4.2
201419,1416,58362,39.4
201419,1416,58457,43.1
201419,1416,58472,116.9
201419,1416,58477,210.5
201419,1416,58606,0.9
201419,1416,58666,219.8
201419,1416,58752,71.1
201419,1416,58847,4.1
201419,1416,59117,0.3
201419,1416,59134,0.3
201419,1416,59316,7.6
201419,1416,59758,1
201419,1416,59838,1.4
201424,1421,58666,8.5
201424,1421,58752,14.7
201424,1421,58847,2.8
201424,1421,59082,0.1
201424,1421,59117,0.2
201424,1421,59134,8.7
201424,1421,59287,0.4
201424,1421,59293,0.5
201424,1421,59316,0.6
201424,1421,59758,0.2
201508,1508,56739,26.5
201508,1508,56778,129.1
201508,1508,56951,3.6
201508,1508,56964,0.3
201508,1508,56969,4.6
201508,1508,57687,0.4
201508,1508,57799,38.8
201508,1508,57816,8.9
201508,1508,57866,1.5
201508,1508,57902,10.7
201508,1508,57957,19.7
201508,1508,57972,13
201508,1508,57993,65.2
201508,1508,58606,8.6
201508,1508,58725,6.1
201508,1508,58847,14.9
201508,1508,59007,32.1
201508,1508,59023,22.6
201508,1508,59082,17.9
201508,1508,59117,17
201508,1508,59134,18.4
201508,1508,59211,32.1
201508,1508,59265,11.7
201508,1508,59287,58.8
201508,1508,59293,27.9
201508,1508,59316,56
201508,1508,59431,33.9
201508,1508,59501,83.7
201508,1508,59644,104.3
201508,1508,59663,65.9
201508,1508,59758,39.1
201508,1508,59838,336.3
201509,1509,50774,6.7
201509,1509,50788,22.2
201509,1509,50963,14.5
201509,1509,50978,39.1
201509,1509,54094,32.9
201509,1509,54273,7.8
201509,1509,54292,67.1
201509,1509,54374,63.4
201509,1509,54377,51.8
201509,1509,54497,45.6
201509,1509,54662,7
201509,1509,54776,209.5
201509,1509,54843,1.1
201509,1509,54857,6
201509,1509,58027,0.1
201509,1509,58040,0.1
201509,1509,58141,1.3
201509,1509,58150,47.2
201509,1509,58238,4.9
201509,1509,58251,46.1
201509,1509,58265,72.2
201509,1509,58314,1.4
201509,1509,58362,75.5
201509,1509,58457,69.3
201509,1509,58472,58.1
201509,1509,58477,310.4
201509,1509,58666,63.9
201509,1509,58752,4.1
201510,1510,57687,0.4
201510,1510,57799,1.9
201510,1510,57866,5.7
201510,1510,57957,2.2
201510,1510,57972,4.8
201510,1510,57993,1.7
201510,1510,58040,0.3
201510,1510,58141,6
201510,1510,58221,12
201510,1510,58238,21.9
201510,1510,58251,3.3
201510,1510,58265,6.9
201510,1510,58314,44.9
201510,1510,58362,2.3
201510,1510,58457,20.3
201510,1510,58472,0.1
201510,1510,58477,3.3
201510,1510,58527,3.2
201510,1510,58606,2.2
201510,1510,58666,6.3
201510,1510,58725,1.5
201510,1510,58752,18.3
201510,1510,58847,3.1
201510,1510,59023,0.3
201510,1510,59082,19.2
201510,1510,59117,10.1
201510,1510,59134,2.7
201510,1510,59265,33.5
201510,1510,59287,62.3
201510,1510,59293,110.7
201510,1510,59316,116.8
201510,1510,59431,5.9
201510,1510,59501,31
201510,1510,59644,1.1
201510,1510,59663,0.6
201510,1510,59758,0.8
201510,1510,59838,2.4
201514,1513,54823,43.1
201514,1513,57178,0.7
201514,1513,57297,0.4
201514,1513,57494,10
201514,1513,57687,14
201514,1513,57799,36.8
201514,1513,57866,0.5
201514,1513,57972,67.1
201514,1513,57993,23.4
201514,1513,58027,0.4
201514,1513,58040,2.3
201514,1513,58141,39.7
201514,1513,58150,143.4
201514,1513,58203,1.5
201514,1513,58221,68.6
201514,1513,58238,172.6
201514,1513,58251,322.5
201514,1513,58265,21
201514,1513,58314,154.1
201514,1513,58362,23.5
201514,1513,58457,102
201514,1513,58472,9.9
201514,1513,58477,36.3
201514,1513,58527,58.7
201514,1513,58606,72.9
201514,1513,58666,9.1
201514,1513,58725,89.8
201514,1513,58752,142.4
201514,1513,58847,328.2
201514,1513,59082,0.4
201514,1513,59117,31.5
201514,1513,59134,24.3
201514,1513,59287,105.4
201514,1513,59293,70.1
201514,1513,59316,40.9
201514,1513,59501,115.4
201514,1513,59663,33.1
201516,1515,50557,4.9
201516,1515,50727,0.4
201516,1515,50745,6.3
201516,1515,50756,3.1
201516,1515,50774,9.3
201516,1515,50788,20.4
201516,1515,50949,10.4
201516,1515,50953,6.4
201516,1515,50963,32.5
201516,1515,50978,59.3
201516,1515,53798,0.3
201516,1515,54026,6.2
201516,1515,54027,4.3
201516,1515,54094,48.3
201516,1515,54135,25.4
201516,1515,54161,29.2
201516,1515,54208,0.3
201516,1515,54218,5
201516,1515,54236,8.8
201516,1515,54273,50.3
201516,1515,54292,45.3
201516,1515,54342,4.9
201516,1515,54374,22.5
201516,1515,54377,19.7
201516,1515,54423,3.4
201516,1515,54471,0.4
201516,1515,54497,18.6
201516,1515,54539,0.4
201516,1515,54618,5.5
201516,1515,54753,129.8
201516,1515,54776,16.4
201516,1515,54823,6.1
201516,1515,54843,40.3
201516,1515,54857,6.2
201516,1515,58040,19.5
201516,1515,58141,3.2
201516,1515,58150,1
201516,1515,58221,0.9
201516,1515,58238,0.1
201516,1515,58251,49.4
201516,1515,58265,49.5
201516,1515,58314,1.4
201516,1515,58362,61.2
201516,1515,58457,4
201516,1515,58472,27
201516,1515,58477,79.4
201516,1515,58666,47.1
201516,1515,58752,12.6
201516,1515,58847,0.3
201516,1515,59134,56.8
201516,1515,59316,0.6
201516,1515,59758,0.8
201519,1518,50774,0.6
201519,1518,50963,1
201519,1518,54094,4.8
201519,1518,54273,2.5
201519,1518,54374,2.1
201520,1519,56964,0.9
201520,1519,59007,3.5
201520,1519,59023,0.1
201520,1519,59211,7.2
201520,1519,59265,0.2
201520,1519,59287,0.4
201520,1519,59431,3.6
201520,1519,59644,32.3
201520,1519,59663,149.8
201520,1519,59758,208.9
201520,1519,59838,28.2
201522,1521,54753,12.2
201522,1521,54776,20.3
201522,1521,54843,4.6
201522,1521,54857,31
201522,1521,57297,0.5
201522,1521,57494,0.6
201522,1521,57662,0.1
201522,1521,57687,3.9
201522,1521,57799,29.1
201522,1521,57866,0.1
201522,1521,57972,7.6
201522,1521,57993,17.5
201522,1521,58027,26.7
201522,1521,58040,38
201522,1521,58102,14.7
201522,1521,58141,6.9
201522,1521,58150,70.7
201522,1521,58203,4.3
201522,1521,58221,8.6
201522,1521,58238,59.5
201522,1521,58251,50.6
201522,1521,58265,76.2
201522,1521,58314,26.4
201522,1521,58362,101.1
201522,1521,58457,57.6
201522,1521,58472,30.2
201522,1521,58477,94.5
201522,1521,58527,30.7
201522,1521,58606,36.6
201522,1521,58666,30.7
201522,1521,58725,24.1
201522,1521,58752,180.1
201522,1521,58847,172.7
201522,1521,59082,0.3
201522,1521,59117,56.9
201522,1521,59134,101.4
201522,1521,59293,11.2
201522,1521,59316,23.8
201522,1521,59644,4.9
201523,1522,57265,3.8
201523,1522,57297,6.6
201523,1522,57447,14.3
201523,1522,57461,22.3
201523,1522,57494,64.8
201523,1522,57633,12.8
201523,1522,57662,50.4
201523,1522,57687,37.4
201523,1522,57745,42.8
201523,1522,57799,5.3
201523,1522,57816,15.9
201523,1522,57866,73.7
201523,1522,57902,2.7
201523,1522,57957,77.4
201523,1522,57972,23.3
201523,1522,57993,5.1
201523,1522,58314,9.8
201523,1522,58362,3.5
201523,1522,58457,8.2
201523,1522,58472,7.2
201523,1522,58477,19.9
201523,1522,58527,8.1
201523,1522,58606,26
201523,1522,58666,0.5
201523,1522,58725,5.3
201523,1522,58752,5.3
201523,1522,58847,0.1
201523,1522,59007,7.1
201523,1522,59023,42.6
201523,1522,59082,23.4
201523,1522,59117,1.2
201523,1522,59211,17.7
201523,1522,59265,122.2
201523,1522,59287,86.9
201523,1522,59293,15.4
201523,1522,59316,14.4
201523,1522,59431,31.3
201523,1522,59501,21.5
201523,1522,59644,60
201523,1522,59663,250.3
201523,1522,59758,98.1
201523,1522,59838,34.6
201601,1600,57799,36.8
201601,1600,57866,1
201601,1600,57957,2.6
201601,1600,57972,16.3
201601,1600,57993,3
201601,1600,58606,0.2
201601,1600,58725,0.3
201601,1600,59023,16.2
201601,1600,59082,10
201601,1600,59117,40.9
201601,1600,59211,0.1
201601,1600,59265,81
201601,1600,59287,34.8
201601,1600,59293,46.3
201601,1600,59316,8.4
201601,1600,59431,61.4
201601,1600,59501,67.5
201601,1600,59663,97.7
201601,1600,59758,19.5
201602,1601,57799,81.5
201602,1601,57866,12.9
201602,1601,57957,29.2
201602,1601,57972,18.2
201602,1601,57993,138.5
201602,1601,58251,58
201602,1601,58265,12.9
201602,1601,58314,2.1
201602,1601,58362,8.4
201602,1601,58457,21.3
201602,1601,58472,10
201602,1601,58477,31.1
201602,1601,58527,26.8
201602,1601,58606,23.1
201602,1601,58666,38.1
201602,1601,58725,56.2
201602,1601,58752,37.6
201602,1601,58847,55.2
201602,1601,59023,7.5
201602,1601,59082,26
201602,1601,59117,86.2
201602,1601,59134,103
201602,1601,59265,17.7
201602,1601,59287,71.7
201602,1601,59293,27
201602,1601,59316,16.2
201602,1601,59501,127.1
201602,1601,59663,16.4
201602,1601,59758,2.7
201605,1603,57972,39.6
201605,1603,59007,9.1
201605,1603,59023,0.3
201605,1603,59211,7.1
201605,1603,59287,11.8
201605,1603,59293,24.5
201605,1603,59431,24.3
201605,1603,59644,10
201605,1603,59663,6.8
201605,1603,59758,2.4
201605,1603,59838,46
201606,1604,54753,1.4
201606,1604,54823,2.3
201606,1604,54857,0.3
201606,1604,54909,24.5
201606,1604,56187,19.6
201606,1604,56444,0.4
201606,1604,56492,129.1
201606,1604,56651,0.4
201606,1604,56691,37.7
201606,1604,56739,32.3
201606,1604,56778,27.5
201606,1604,56951,0.3
201606,1604,56964,68.6
201606,1604,56969,40
201606,1604,57083,26
201606,1604,57178,13.9
201606,1604,57245,3.1
201606,1604,57265,6.3
201606,1604,57297,9.9
201606,1604,57328,17.6
201606,1604,57411,9.4
201606,1604,57447,6.1
201606,1604,57461,90.3
201606,1604,57494,60.1
201606,1604,57516,12.2
201606,1604,57633,57.7
201606,1604,57662,44.5
201606,1604,57687,11.1
201606,1604,57745,9.4
201606,1604,57799,11.9
201606,1604,57816,45.1
201606,1604,57866,10.4
201606,1604,57902,41.4
201606,1604,57957,65
201606,1604,57972,3.1
201606,1604,57993,5.3
201606,1604,58027,17.6
201606,1604,58102,9.9
201606,1604,58141,0.9
201606,1604,58150,2.9
201606,1604,58203,68.4
201606,1604,58221,25.3
201606,1604,58238,41.4
201606,1604,58251,22.6
201606,1604,58265,17.1
201606,1604,58314,95.3
201606,1604,58362,24.7
201606,1604,58457,41.1
201606,1604,58472,6.1
201606,1604,58477,25
201606,1604,58527,6.2
201606,1604,58606,0.3
201606,1604,58666,12.7
201606,1604,58725,9.4
201606,1604,58752,9.7
201606,1604,58847,66.6
201606,1604,59007,6.4
201606,1604,59023,107.4
201606,1604,59082,51.5
201606,1604,59117,53.9
201606,1604,59134,0.8
201606,1604,59211,80
201606,1604,59265,41
201606,1604,59287,230.7
201606,1604,59293,105.2
201606,1604,59316,69.5
201606,1604,59431,96.5
201606,1604,59501,116.7
201606,1604,59644,23.9
201606,1604,59663,32.2
201606,1604,59758,75.1
201606,1604,59838,30.7
201610,1608,56492,35.5
201610,1608,56651,63
201610,1608,56691,7.5
201610,1608,56739,44.1
201610,1608,56778,22.7
201610,1608,56951,36.8
201610,1608,56964,90
201610,1608,56969,59.9
201610,1608,57633,23.2
201610,1608,57687,0.3
201610,1608,57745,10.5
201610,1608,57816,29.1
201610,1608,57866,1
201610,1608,57902,34.6
201610,1608,57972,6
201610,1608,57993,1.1
201610,1608,58527,2.5
201610,1608,58725,38.2
201610,1608,58847,4.7
201610,1608,59007,135.1
201610,1608,59023,59.3
201610,1608,59082,8.6
201610,1608,59117,19.3
201610,1608,59134,10.9
201610,1608,59211,97.7
201610,1608,59265,69.1
201610,1608,59287,28.7
201610,1608,59293,13
201610,1608,59316,167
201610,1608,59431,117.2
201610,1608,59501,135.7
201610,1608,59644,119.4
201610,1608,59663,135.1
201610,1608,59758,454.9
201610,1608,59838,649.9
201612,1610,50527,3.4
201612,1610,50557,7.2
201612,1610,50727,10.3
201612,1610,50745,12.5
201612,1610,50756,10.2
201612,1610,50774,30.7
201612,1610,50788,51.5
201612,1610,50949,46.2
201612,1610,50953,15.9
201612,1610,50963,32.8
201612,1610,50978,59.4
201612,1610,54012,1.2
201612,1610,54026,19.6
201612,1610,54027,5.6
201612,1610,54094,51.4
201612,1610,54135,40.2
